track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists,artist_spotify,track_spotify,lastfm_url,listeners,playcount,tags
7lUdbnz7wsv3C9zzf4WHl9,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,2LRoIwlKmHjgvigdNGBHNo,"Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles","2LRoIwlKmHjgvigdNGBHNo, 1vyhD5VmyZ7KMfW5gqLgo5, 1r4hJ1h58CWwUQe3MxPuau, 1SupJlEpv7RS2tPNRaHViT, 77ziqFxp5gaInVrF2lj4ht, 14zUHaJZo1mnYtn6IBRaRP",True,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech)",5cLb4vSQukBpYmox3UKa4M,2020-06-26,62,2020,latin,88,19471281,"reggaeton, urbano latino","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech)",single,1,2020-06-26,JP Entertainment (Jorge Pino),Feid,Feid,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","https://www.last.fm/music/Feid/_/PORFA+Remix+(+Feat.+Maluma,+Nicky+Jam,+Sech)+-+Remix",38731.0,238731.0,
1E39KEleLbU1v1cawR6jSc,Coronao Now,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,"El Alfa, Lil Pump","2oQX8QiMXOyuqbcZEFsZfm, 3wyVrVrFCkukjdVIdirGVY",True,El Androide,7haP1A1a1ssJKXBKskVLvG,2020-05-15,63,2020,latin,79,4307489,"dembow, urbano latino, latin",El Androide,album,20,2020-05-15,EL JEFE RECORDS LLC,El Alfa,El Alfa,Coronao Now,https://www.last.fm/music/El+Alfa/_/Coronao+Now,74611.0,416823.0,
4punHldq7Jfx0Plu7SdjQ0,Pegamos Tela,Lérica,4d3kmfoZBTuUPSUjgP45uo,"Lérica, Omar Montes, Abraham Mateo","4d3kmfoZBTuUPSUjgP45uo, 3lY9Fxceu60W1rbon7PkuF, 2bxxlINUlcMQQb39K7IopR",True,Pegamos Tela,3frb0kzyPtfEblL13PrmHQ,2020-01-16,46,2020,latin,54,111867,"flamenco, flamenco urbano, flamenco pop",Pegamos Tela,single,1,2020-01-16,Universal Music Spain S.L.,Lérica,Lérica,Pegamos Tela,https://www.last.fm/music/L%C3%A9rica/_/Pegamos+Tela,4323.0,27083.0,
4MWb6mltydQn84NrTm7Gpl,Dime Cuantas Veces (Remix) [feat. Justin Quiles],Micro TDH,1aWJsBQa67l72j1VT3D6Ow,"Micro TDH, Rels B, Lenny Tavárez, Justin Quiles","1aWJsBQa67l72j1VT3D6Ow, 2IMZYfNi21MGqxopj9fWx8, 1pQWsZQehhS4wavwh7Fnxd, 14zUHaJZo1mnYtn6IBRaRP",True,Dime Cuantas Veces (Remix) [feat. Justin Quiles],6qvGkkeW9g7I2k04lEwGU0,2020-06-24,58,2020,latin,70,2776759,,Dime Cuantas Veces (Remix) [feat. Justin Quiles],single,1,2020-06-24,WEA Latina,Micro TDH,Micro TDH,Dime Cuantas Veces (Remix) [feat. Justin Quiles],https://www.last.fm/music/Micro+TDH/_/Dime+Cuantas+Veces+(Remix)+%5Bfeat.+Justin+Quiles%5D,16338.0,88047.0,
6rcdlNuXwWHDupR9ciqsLJ,Tu Titerito,JC el Diamante,1FxsUemFullSXJpySUsT0J,JC el Diamante,1FxsUemFullSXJpySUsT0J,False,Tu Titerito,7gDdm08NpKFFDhu92T7Gfo,2020-04-12,44,2020,latin,47,95718,"flamenco urbano, flamenco",Tu Titerito,single,1,2020-04-12,JC El Diamante,JC el Diamante,JC el Diamante,Tu Titerito,https://www.last.fm/music/JC+El+Diamante/_/Tu+Titerito,854.0,4456.0,
4Xtzm64Xj5mqc2mLEDd80h,Deportivo,Alvaro Diaz,5J7rXWjtn5HzUkJ4Jet8Fr,"Alvaro Diaz, Cazzu, Caleb Calloway","5J7rXWjtn5HzUkJ4Jet8Fr, 6w3SkAHYPsQ1bxV7VDlG5y, 11usEAQkFE6UJwsyAKkchi",True,Deportivo,5QSbhUaNp5gLqJlVKrlBjV,2020-07-10,62,2020,latin,77,1628844,,Deportivo,single,1,2020-07-10,Alvaro Diaz Mexico ICO,Alvaro Diaz,Alvaro Diaz,Deportivo,https://www.last.fm/music/Alvaro+Diaz/_/Deportivo,35274.0,371384.0,
5poUJOhLyalGkUedn3ggeX,Bandido,Anuel AA,2R21vXR83lH98kGeO99Y66,"Anuel AA, Mariah Angeliq","2R21vXR83lH98kGeO99Y66, 0KKUc4amZyvswV2YL6WTar",True,Emmanuel,7JtT7OyWM8BnIS5FXXPMKg,2020-05-29,52,2020,latin,90,46295930,"reggaeton, trap latino, urbano latino, latin",Emmanuel,album,22,2020-05-29,"2020 Real Hasta La Muerte, LLC",Anuel AA,Anuel AA,Bandido,https://www.last.fm/music/Anuel+AA/_/Bandido,10432.0,78108.0,
7D7EH7MGyNHWSkqrszerI1,BEBÉ,Camilo,28gNT5KBp7IjEOQoevXf9N,"Camilo, El Alfa","28gNT5KBp7IjEOQoevXf9N, 2oQX8QiMXOyuqbcZEFsZfm",True,BEBÉ,0krfGu8Xf8xZGOeEcQUjai,2020-11-25,60,2020,latin,80,20575109,"colombian pop, pop urbano",BEBÉ,single,1,2020-11-25,Sony Music Latin,Camilo,Camilo,BEBÉ,https://www.last.fm/music/Camilo/_/BEB%C3%89,62726.0,377314.0,
0GbrwlmnRMJOQ5bRV9QcZa,EXCXSXS,Feid,2LRoIwlKmHjgvigdNGBHNo,Feid,2LRoIwlKmHjgvigdNGBHNo,False,FERXXO (VOL 1: M.O.R),3js3vnaiDDghVu9ADH93Q5,2020-04-23,64,2020,latin,88,19471281,"reggaeton, urbano latino",FERXXO (VOL 1: M.O.R),album,16,2020-04-23,JP Entertainment (Jorge Pino),Feid,Feid,EXCXSXS,https://www.last.fm/music/Feid/_/EXCXSXS,24064.0,258373.0,
3R3dCLLjNrtLAUEs8CU6g0,PURO VENENO,NATHY PELUSO,3VHAySZQPlfGlNLslzXYpN,NATHY PELUSO,3VHAySZQPlfGlNLslzXYpN,False,Calambre,0HvKhpJzjmC5wloza8MjXF,2020-10-02,53,2020,latin,67,1340624,,Calambre,album,12,2020-10-02,Sony Music Entertainment,NATHY PELUSO,NATHY PELUSO,PURO VENENO,https://www.last.fm/music/NATHY+PELUSO/_/PURO+VENENO,37955.0,320001.0,
5Jm4w8jmPEBTLjI9vH4fXo,Caramelo,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,False,ENOC,69iuPQsXel3luOSDNF0q2Q,2020-09-04,60,2020,latin,89,39890719,"reggaeton, trap latino, latin, urbano latino",ENOC,album,20,2020-09-04,Aura Music Corp.,Ozuna,Ozuna,Caramelo,https://www.last.fm/music/Ozuna/_/Caramelo,96130.0,688202.0,
13hojycbY3re8lzGgLv3jV,Yo Tengo Un Ángel,Rels B,2IMZYfNi21MGqxopj9fWx8,Rels B,2IMZYfNi21MGqxopj9fWx8,False,LA ISLA LP,7kuJ6wtlijDEk2A71qG2q6,2020-12-26,53,2020,latin,83,10200632,"urbano latino, trap latino",LA ISLA LP,album,10,2020-12-26,Sony Music Entertainment,Rels B,Rels B,Yo Tengo Un Ángel,https://www.last.fm/music/Rels+B/_/Yo+Tengo+Un+%C3%81ngel,16221.0,113418.0,
7na7Bk98usp84FaOJFPv3d,Tattoo,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,False,Tattoo,2YRwWCfsk2Uf9ycGS7FRMV,2020-02-13,62,2020,latin,90,32288478,"reggaeton, urbano latino, trap latino, latin",Tattoo,single,1,2020-02-13,"(SME US Latin) Duars Entertainment, Corp. (2)",Rauw Alejandro,Rauw Alejandro,Tattoo,https://www.last.fm/music/Rauw+Alejandro/_/Tattoo,55660.0,348139.0,
4ELPjDbXBZuJz2PCeUrvmm,Una Noche Más,Myke Towers,7iK8PXO48WeuP03g8YR51W,Myke Towers,7iK8PXO48WeuP03g8YR51W,False,Easy Money Baby,3dM5WCvdXdNqLE14d16GmJ,2020-01-24,52,2020,latin,87,22835706,"reggaeton, trap latino, urbano latino",Easy Money Baby,album,18,2020-01-24,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",Myke Towers,Myke Towers,Una Noche Más,https://www.last.fm/music/Myke+Towers/_/Una+Noche+M%C3%A1s,10478.0,80666.0,
0eeKDrQxjqNl5bX5VCHDcn,PAM,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,"Justin Quiles, Daddy Yankee, El Alfa","14zUHaJZo1mnYtn6IBRaRP, 4VMYDCV2IEDYJArk749S6m, 2oQX8QiMXOyuqbcZEFsZfm",True,PAM,4cQLUsauu6PltpXfMxQH3U,2020-05-01,57,2020,latin,79,5110398,reggaeton,PAM,single,1,2020-05-01,WEA Latina,Justin Quiles,Justin Quiles,PAM,https://www.last.fm/music/Justin+Quiles/_/PAM,45612.0,252113.0,
1JlJhbfVvRe6OHaHw4tzsO,Y Cuando Llego (feat. Pipo Beatz),Yung Beef,1rTUwYS38LkQTlT2fhikch,"Yung Beef, Pablo Chill-E, Pipo Beatz","1rTUwYS38LkQTlT2fhikch, 2XcZshqzPKm3iZcmt73R8D, 5zDVnUun4YSqFlbGk0W1kZ",True,Shishi Plugg,0EDzLjsolQn2ON3Zn9IJ20,2020-05-01,49,2020,latin,80,689762,neoperreo,Shishi Plugg,album,9,2020-05-01,La Vendicion 2020 / Shishi Gang Records / EMPIRE,Yung Beef,Yung Beef,Y Cuando Llego (feat. Pipo Beatz),https://www.last.fm/music/Yung+Beef/_/Y+Cuando+Llego+(feat.+Pipo+Beatz),19240.0,168996.0,
30oZjF87SHCd0CE0ttGm5U,Carita de Inocente,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,False,ALTER EGO,3si9Tt0MEyLf26borb6B5p,2020-02-07,63,2020,latin,82,8860327,"bachata, latin",ALTER EGO,album,23,2020-02-07,Sony Music Latin,Prince Royce,Prince Royce,Carita de Inocente,https://www.last.fm/music/Prince+Royce/_/Carita+de+Inocente,34136.0,242763.0,
5Bc130ZswADfOY9bxk1y98,"A Mi También ft. Alvaro Diaz, Feid",Tainy,0GM7qgcRCORpGnfcN2tCiB,"Tainy, Alvaro Diaz, Feid","0GM7qgcRCORpGnfcN2tCiB, 5J7rXWjtn5HzUkJ4Jet8Fr, 2LRoIwlKmHjgvigdNGBHNo",True,Club Dieciséis,4cvaXlyY8HozBQXr6VzsEU,2020-12-18,65,2020,latin,81,3714407,reggaeton,Club Dieciséis,single,5,2020-12-18,"NEON16 / Y Entertainment / Roc Nation Records, LLC",Tainy,Tainy,"A Mi También ft. Alvaro Diaz, Feid","https://www.last.fm/music/Tainy/_/A+Mi+Tambi%C3%A9n+ft.+Alvaro+Diaz,+Feid",44935.0,452808.0,
4fsj5oMLYrCUlTDs4P9qw5,Flamenkito,Lérica,4d3kmfoZBTuUPSUjgP45uo,"Lérica, Belinda","4d3kmfoZBTuUPSUjgP45uo, 5LeiVcEnsZcwc133TUhJNW",True,Flamenkito,1gXu9jczbkEdYN6FNekRqH,2020-05-07,47,2020,latin,54,111867,"flamenco, flamenco urbano, flamenco pop",Flamenkito,single,1,2020-05-07,Universal Music Spain S.L.,Lérica,Lérica,Flamenkito,https://www.last.fm/music/L%C3%A9rica/_/Flamenkito,8795.0,52279.0,
2oIcTUnySD0O9BPFwQsgXu,Pa Todo el Año,Maka,4lHAjTCvXGu8QIM3cEe93m,Maka,4lHAjTCvXGu8QIM3cEe93m,False,Bendiciones,0ixsLxJLDWIEICfl26VNuj,2020-10-09,47,2020,latin,63,880515,"flamenco, flamenco urbano, flamenco pop",Bendiciones,album,14,2020-10-09,Duende & Pureza S.L.,Maka,Maka,Pa Todo el Año,https://www.last.fm/music/maka/_/Pa+Todo+el+A%C3%B1o,1103.0,7299.0,
5mBWQ675Eb4j4fn6iuNnOe,Dime Bbsita,Robledo,5VyXOfvTQljStUXx1coETY,"Robledo, Alex Martini","5VyXOfvTQljStUXx1coETY, 5H18IK2f3v053mJ4t5at8w",True,Dime Bbsita,51umKcxYWMVU7qjxO4eWzS,2020-04-09,46,2020,latin,36,32329,,Dime Bbsita,single,1,2020-04-09,Zamara Music S.L.,Robledo,Robledo,Dime Bbsita,https://www.last.fm/music/Robledo/_/Dime+Bbsita,5710.0,36052.0,
3wYRLYuO1M88d8woWUIxct,Ignorantes,Bad Bunny,4q3ewBCX7sLwd24euuV69X,"Bad Bunny, Sech","4q3ewBCX7sLwd24euuV69X, 77ziqFxp5gaInVrF2lj4ht",True,Ignorantes,7Hw9RJbQPN0gUx4xjgFLhj,2020-02-14,65,2020,latin,99,106717983,"reggaeton, trap latino, urbano latino, latin",Ignorantes,single,1,2020-02-14,Rimas Entertainment LLC,Bad Bunny,Bad Bunny,Ignorantes,https://www.last.fm/music/Bad+Bunny/_/Ignorantes,188461.0,1934498.0,
7AhlwmPmfJrkpHuckhrqCp,Ahora Dice Que Me Ama,Bandaga,0fdh6BhOBgk3vqVn2XKQ0F,Bandaga,0fdh6BhOBgk3vqVn2XKQ0F,False,Ahora Dice Que Me Ama,2pcMu3tP9HsA1YYVbKIgcU,2020-02-21,46,2020,latin,47,143854,"flamenco urbano, flamenco",Ahora Dice Que Me Ama,single,1,2020-02-21,Bandaga,Bandaga,Bandaga,Ahora Dice Que Me Ama,https://www.last.fm/music/bandaga/_/Ahora+Dice+Que+Me+Ama,3009.0,14728.0,
3f4AsGGYt94t7g1lHcsa8D,Mi Venganza,Alzate,682qzOnGxexrwH41Cy51Hu,"Alzate, Yeison Jimenez","682qzOnGxexrwH41Cy51Hu, 3SEztK9fNxg81qZ8qETGNT",True,Mi Venganza,5fscxZeKDYQY4JmjS5gBxH,2020-11-27,68,2020,latin,62,931922,"popular colombian music, ranchera, vallenato",Mi Venganza,single,1,2020-11-27,Desde Abajo Records,Alzate,Alzate,Mi Venganza,https://www.last.fm/music/Alzate/_/Mi+Venganza,4424.0,23157.0,
0A37XY67wSdGqkGjtfW6aV,Fantasias - Remix,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,"Rauw Alejandro, Anuel AA, NATTI NATASHA, Farruko, Lunay","1mcTU81TzQhprhouKaTkpq, 2R21vXR83lH98kGeO99Y66, 1GDbiv3spRmZ1XdM1jQbT7, 329e4yvIujISKGKz1BZZbO, 47MpMsUfWtgyIIBEFOr4FE",True,Fantasias (Remix) [feat. Farruko & Lunay],2kcKdEULKToIB701VWtOPr,2020-03-06,61,2020,latin,90,32288478,"reggaeton, urbano latino, trap latino, latin",Fantasias (Remix) [feat. Farruko & Lunay],single,1,2020-03-06,"(SME US Latin) Duars Entertainment, Corp. (2)",Rauw Alejandro,Rauw Alejandro,Fantasias - Remix,https://www.last.fm/music/Rauw+Alejandro/_/Fantasias+-+Remix,28351.0,170660.0,
7vrJn5hDSXRmdXoR30KgF1,BICHOTA,KAROL G,790FomKkXshlbRYZFtlgla,KAROL G,790FomKkXshlbRYZFtlgla,False,BICHOTA,6LO6I2uJMkc0u7GHBYHa4Y,2020-10-23,66,2020,latin,89,62153274,"reggaeton, latin, urbano latino",BICHOTA,single,1,2020-10-23,UMLE - Latino,KAROL G,KAROL G,BICHOTA,https://www.last.fm/music/KAROL+G/_/BICHOTA,162956.0,1343945.0,
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,False,Morado,7ynTaSXD9esXkgY0GG8UFd,2020-01-09,61,2020,latin,89,39743694,"reggaeton, latin",Morado,single,1,2020-01-09,UMLE - Latino,J Balvin,J Balvin,Morado,https://www.last.fm/music/J+Balvin/_/Morado,142652.0,1086065.0,
10u2iOS0r6plfb9GknD7g4,Ponte Pa' Mi,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,"Rauw Alejandro, Myke Towers, Sky Rompiendo","1mcTU81TzQhprhouKaTkpq, 7iK8PXO48WeuP03g8YR51W, 51XrH5fQP2oIQynuKxSWcW",True,Ponte Pa' Mi,26DBrzosCFxgTFBzhcbDPp,2020-04-16,58,2020,latin,90,32288478,"reggaeton, urbano latino, trap latino, latin",Ponte Pa' Mi,single,1,2020-04-16,"(SME US Latin) Duars Entertainment, Corp. (2)",Rauw Alejandro,Rauw Alejandro,Ponte Pa' Mi,https://www.last.fm/music/Rauw+Alejandro/_/Ponte+Pa%27+Mi,83354.0,860084.0,
2CllFO0TAhT2GZUVUOdoJB,A Correr los Lakers,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,False,El Androide,7haP1A1a1ssJKXBKskVLvG,2020-05-15,61,2020,latin,79,4307489,"dembow, urbano latino, latin",El Androide,album,20,2020-05-15,EL JEFE RECORDS LLC,El Alfa,El Alfa,A Correr los Lakers,https://www.last.fm/music/El+Alfa/_/A+Correr+los+Lakers,8812.0,51540.0,
1sajOsIfI8ncxrb1I7Ak5D,El Anciano y el Niño,Cheo Gallego,5VdG4Pm8hryqK7jAkdFlIo,Cheo Gallego,5VdG4Pm8hryqK7jAkdFlIo,False,El Anciano y el Niño,5sPLy5PdkUkSv3fbJyrHQP,2020-07-31,65,2020,latin,49,135618,,El Anciano y el Niño,single,1,2020-07-31,WK Records,Cheo Gallego,Cheo Gallego,El Anciano y el Niño,https://www.last.fm/music/Cheo+Gallego/_/El+Anciano+y+el+Ni%C3%B1o,19983.0,193480.0,
4ZjtBYFciJkcj3K741Ij1d,Aprendiendo El Sexo,Bad Gyal,4F4pp8NUW08JuXwnoxglpN,Bad Gyal,4F4pp8NUW08JuXwnoxglpN,False,Aprendiendo El Sexo,2daM0OHrVmA4auobBLWjxN,2020-07-31,46,2020,latin,74,2252269,neoperreo,Aprendiendo El Sexo,single,1,2020-07-31,Bad Gyal Aftercluv/Interscope,Bad Gyal,Bad Gyal,Aprendiendo El Sexo,https://www.last.fm/music/Bad+Gyal/_/Aprendiendo+el+sexo,30341.0,430476.0,
5sY7UZw6t8CYJNXp1K2y49,Especial,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,False,Sauce Boyz Care Package,2xx0ajBaOvCKDgGCgEHNIA,2020-06-25,56,2020,latin,81,9361164,"trap latino, urbano latino, trap",Sauce Boyz Care Package,album,26,2020-06-25,Rimas Entertainment LLC,Eladio Carrion,Eladio Carrion,Especial,https://www.last.fm/music/Eladio+Carrion/_/Especial,17468.0,145034.0,
09yuQ2v1mHGWZVrpQB1Oj4,Por Mi Reggae Muero 2020,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,"Yandel, Anuel AA","0eHQ9o50hj6ZDNBt6Ys1sD, 2R21vXR83lH98kGeO99Y66",True,Quien Contra Mi 2,1UqfVKRwKsOqyxIbgA4iAy,2020-07-31,50,2020,latin,79,9063369,"reggaeton, urbano latino, latin",Quien Contra Mi 2,album,22,2020-07-31,La Leyenda LLC,Yandel,Yandel,Por Mi Reggae Muero 2020,https://www.last.fm/music/Yandel/_/Por+Mi+Reggae+Muero+2020,8795.0,64518.0,
2PBuNxTsXYOCuyNOaoyWc8,Cuando Parará La Lluvia,Johnny Rivera,6IcML1o1dzmMwBim7hyirf,Johnny Rivera,6IcML1o1dzmMwBim7hyirf,False,Imprescindibles de la Salsa,36zS1mWfui1fMKIbJ7KEE0,2020-07-24,63,2020,latin,54,386990,salsa,Imprescindibles de la Salsa,compilation,34,2020-07-24,UME - Global Clearing House,Various Artists,Johnny Rivera,Cuando Parará La Lluvia,https://www.last.fm/music/Johnny+Rivera/_/Cuando+Parar%C3%A1+La+Lluvia,6912.0,29879.0,
3lYln0idqZJGglABsCQ2Tj,Christian Dior,Soto Asa,6gyhsZUy2fzzWZBRVPmOw4,Soto Asa,6gyhsZUy2fzzWZBRVPmOw4,False,Coupé,4hLw3wYbQCHFO2KNVvo4Sz,2020-12-18,49,2020,latin,54,241364,neoperreo,Coupé,album,9,2020-12-18,La Vendicion 2020,Soto Asa,Soto Asa,Christian Dior,https://www.last.fm/music/Soto+Asa/_/Christian+Dior,15486.0,166032.0,
6MKxukLfTyhLpk94EgvHHv,Mala Mia,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,"Eladio Carrion, Miky Woodz","5XJDexmWFLWOkjOEjOVX3e, 1pf0MPKfKdvS8J779mS1Ay",True,Sauce Boyz,2JwUsV3QP7FMWx1Fzt6dHQ,2020-01-31,54,2020,latin,81,9361164,"trap latino, urbano latino, trap",Sauce Boyz,album,16,2020-01-31,Rimas Entertainment LLC,Eladio Carrion,Eladio Carrion,Mala Mia,https://www.last.fm/music/Eladio+Carrion/_/Mala+Mia,14578.0,135188.0,
7zqqvMV9DSe2zeXwwb9jJX,A Correr Los Lakers - Remix,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,"El Alfa, Nicky Jam, Ozuna, Arcángel, Secreto ""El Famoso Biberon""","2oQX8QiMXOyuqbcZEFsZfm, 1SupJlEpv7RS2tPNRaHViT, 1i8SpTcr7yvPOmcqrbnVXY, 4SsVbpTthjScTS7U2hmr1X, 37UACiDcdzEYii0iU0QpAf",True,A Correr Los Lakers (Remix),6I90qfjMDDKtf4LG3kfUs9,2020-07-03,53,2020,latin,79,4307489,"dembow, urbano latino, latin",A Correr Los Lakers (Remix),single,1,2020-07-03,EL JEFE RECORDS LLC,El Alfa,El Alfa,A Correr Los Lakers - Remix,https://www.last.fm/music/El+Alfa/_/A+Correr+Los+Lakers+-+Remix,4219.0,23192.0,
3QNh1pSglpiumBHtU8XnQe,Estrés Postraumático,Anuel AA,2R21vXR83lH98kGeO99Y66,Anuel AA,2R21vXR83lH98kGeO99Y66,False,Emmanuel,7JtT7OyWM8BnIS5FXXPMKg,2020-05-29,54,2020,latin,90,46295930,"reggaeton, trap latino, urbano latino, latin",Emmanuel,album,22,2020-05-29,"2020 Real Hasta La Muerte, LLC",Anuel AA,Anuel AA,Estrés Postraumático,https://www.last.fm/music/Anuel+AA/_/Estr%C3%A9s+Postraum%C3%A1tico,7034.0,51947.0,
58sCyRSFBV0m60kbV9rtp9,Las Locuras Mías,Silvestre Dangond,3OcvS8PzSGYMBvLdzY6g3e,Silvestre Dangond,3OcvS8PzSGYMBvLdzY6g3e,False,Las Locuras Mías,0PE6hxgSMyjrsiN0MktJpL,2020-12-03,67,2020,latin,70,6163876,"vallenato, colombian pop",Las Locuras Mías,album,18,2020-12-03,Sony Music Latin,Silvestre Dangond,Silvestre Dangond,Las Locuras Mías,https://www.last.fm/music/Silvestre+Dangond/_/Las+Locuras+M%C3%ADas,10808.0,65567.0,
7gwwt1IaAWwmB7af0AcuBM,Tak Tiki Tak,Harry Nach,0NnUMWDCDi1snuMja6IdxH,Harry Nach,0NnUMWDCDi1snuMja6IdxH,False,Tak Tiki Tak,4wIHjb7IGSIwqvZbkZ8Fl8,2020-07-10,62,2020,latin,59,395539,"chilean trap, reggaeton chileno, chilean mambo, mambo",Tak Tiki Tak,single,1,2020-07-10,Sony Music Entertainment Chile S.A,Harry Nach,Harry Nach,Tak Tiki Tak,https://www.last.fm/music/Harry+Nach/_/Tak+Tiki+Tak,49673.0,441278.0,
2CoMYp2uIKsT09nreEZnZn,BENDICIONES,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4q3ewBCX7sLwd24euuV69X,False,LAS QUE NO IBAN A SALIR,4gvQO5mEuhbMSrLIuwXkmz,2020-05-10,63,2020,latin,99,106717983,"reggaeton, trap latino, urbano latino, latin",LAS QUE NO IBAN A SALIR,album,10,2020-05-10,Rimas Entertainment LLC,Bad Bunny,Bad Bunny,BENDICIONES,https://www.last.fm/music/Bad+Bunny/_/BENDICIONES,72098.0,470370.0,
5dDxdj2MrqrYCGzqXfJycL,AYNEA REMIX,FMK,0dUyjgCyjfj5eMx6bX2TWf,"FMK, Maria Becerra, Beret","0dUyjgCyjfj5eMx6bX2TWf, 1DxLCyH42yaHKGK3cl5bvG, 0ZHPrnImGh4re3TbSNkoZl",True,AYNEA REMIX,4ZUhJa5Rhqk3MNpQ6ubgkA,2020-12-17,56,2020,latin,66,1732640,argentine trap,AYNEA REMIX,single,1,2020-12-17,Columbia,FMK,FMK,AYNEA REMIX,https://www.last.fm/music/FMK/_/AYNEA+REMIX,11616.0,94272.0,
14Cy2SZIOdjJE3KGgJMBfn,CLI CLI Clan Clan,Potencia Lirical,6fxEt6A7hRd7Iq4FnwSxVb,"Potencia Lirical, El Jincho, El Fecho RD","6fxEt6A7hRd7Iq4FnwSxVb, 2w1wJcGdJQ4Lw08oKBnDsw, 2qHuI4Avg4Dbowhu8whV9e",True,CLI CLI Clan Clan,52x5L4AhvtHw6t1COUmKzH,2020-09-07,58,2020,latin,54,15331,"dembow, reggaeton mexa",CLI CLI Clan Clan,single,1,2020-09-07,MusiChain,Potencia Lirical,Potencia Lirical,CLI CLI Clan Clan,https://www.last.fm/music/Potencia+Lirical/_/Cli+Cli+Clan+Clan,4907.0,17471.0,
5CbNgLL5vT4yq17F8zb1OJ,No le pare,JC Reyes,0FwnPHExlRRxEZPLAi5tmG,JC Reyes,0FwnPHExlRRxEZPLAi5tmG,False,No le pare,1pxJvNOMdsODoJNjH2SiKr,2020-11-30,43,2020,latin,78,1673676,,No le pare,single,1,2020-11-30,JC Reyes,JC Reyes,JC Reyes,No le pare,https://www.last.fm/music/JC+Reyes/_/No+le+Pare,419.0,2359.0,
6itjKRbqPMmx9fo4PDlLhm,H.I.E.L.O.,Duki,1bAftSH8umNcGZ0uyV7LMg,"Duki, Obie Wanshot","1bAftSH8umNcGZ0uyV7LMg, 48vP5SxlTO6yOI7SLKIOQV",True,H.I.E.L.O.,2V5eHcsWILzjRzf9Z47tiX,2020-03-05,59,2020,latin,81,13571407,"argentine trap, trap, trap latino",H.I.E.L.O.,single,1,2020-03-05,SSJ Records / DALE PLAY Records,Duki,Duki,H.I.E.L.O.,https://www.last.fm/music/Duki/_/H.I.E.L.O.,29543.0,289612.0,
6Gr2ZQVbQO9W0gmxZHat66,Quiero Pensar,León Bravo,12tCrprIX44OBNwZzMf33C,"León Bravo, Galvan Real","12tCrprIX44OBNwZzMf33C, 14YHXBC2MGm7ZkdP5QUbPh",True,Quiero Pensar,6BfkFJcpcaFmg7lnOSAxVx,2020-09-09,43,2020,latin,42,48595,"flamenco, flamenco pop, flamenco urbano",Quiero Pensar,single,1,2020-09-09,WM Spain,León Bravo,León Bravo,Quiero Pensar,https://www.last.fm/music/Le%C3%B3n+Bravo/_/Quiero+Pensar,171.0,513.0,
4qlIbhG2oUK6OWYmrwKewg,Un Ratito Más,John Pollõn,4fJie9zmEW6VmFoQKrx4Lh,"John Pollõn, Yeez Codein, Sanju","4fJie9zmEW6VmFoQKrx4Lh, 6NawU3jjryR2GR5Tof3jWB, 6bYIsGX90Q8lPMeGRE28XD",True,Un Ratito Más,0m21iv7Ykd5m38YHHYAXMt,2020-07-20,43,2020,latin,58,74466,,Un Ratito Más,single,1,2020-07-20,John Pollon,John Pollõn,John Pollõn,Un Ratito Más,https://www.last.fm/music/John+Poll%C3%B5n/_/Un+Ratito+M%C3%A1s,2431.0,21655.0,
