artist_spotify,track_spotify,lastfm_url,listeners,playcount,tags
Cali Y El Dandee,Nada,https://www.last.fm/music/Cali+Y+El+Dandee/_/Nada,35372,290590,
Anuel AA,La 2blea,https://www.last.fm/music/Anuel+AA/_/La+2blea,13255,170898,
Frankie Ruiz,Esta Cobardía,https://www.last.fm/music/Frankie+Ruiz/_/Esta+Cobard%C3%ADa,16836,70932,
Anuel AA,Me Siento HP,https://www.last.fm/music/Anuel+AA/_/Me+Siento+HP,6520,62793,
Boza,Ella - Remix,https://www.last.fm/music/Boza/_/Ella+-+Remix,34969,232316,
INDICA MIKI,Sessions #02,https://www.last.fm/music/INDICA+MIKI/_/Sessions+%2302,10856,76165,
Chris Lebron,La Jaula Perfecta,https://www.last.fm/music/Chris+Lebron/_/La+Jaula+Perfecta,4383,19954,
Manuel Turizo,Éxtasis,https://www.last.fm/music/Manuel+Turizo/_/%C3%89xtasis,30581,165510,
Piso 21,Los Cachos,https://www.last.fm/music/Piso+21/_/Los+Cachos,41485,259666,
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","https://www.last.fm/music/Sof%C3%ADa+Reyes/_/1,+2,+3+(feat.+Jason+Derulo+&+De+La+Ghetto)",129044,713722,
Wisin,Buenos Días,https://www.last.fm/music/Wisin/_/Buenos+D%C3%ADas,17960,94547,
Feid,Nieve,https://www.last.fm/music/Feid/_/Nieve,43248,421879,
Julianno Sosa,Cochinae,https://www.last.fm/music/Julianno+Sosa/_/Cochinae,48530,436487,
Camilo,Índigo,https://www.last.fm/music/Camilo/_/%C3%8Dndigo,49879,365884,
Mora,BIENVENIDA AL PARAÍSO,https://www.last.fm/music/Mora/_/BIENVENIDA+AL+PARA%C3%8DSO,16580,128174,
Luis Mexia,Calidad,https://www.last.fm/music/Luis+Mexia/_/Calidad,16004,75157,
Bad Bunny,TELEFONO NUEVO,https://www.last.fm/music/Bad+Bunny/_/TELEFONO+NUEVO,113462,1141415,
Bad Bunny,NADIE SABE,https://www.last.fm/music/Bad+Bunny/_/NADIE+SABE,149232,1096097,
Milo j,M.A.I,https://www.last.fm/music/Milo+j/_/M.A.I,92491,1239360,
Sky Rompiendo,El Cielo,https://www.last.fm/music/Sky+Rompiendo/_/El+Cielo,118464,1585437,
Myke Towers,HORA CERO,https://www.last.fm/music/Myke+Towers/_/HORA+CERO,27956,193378,
Bizarrap,No soy Eterno,https://www.last.fm/music/Bizarrap/_/No+soy+Eterno,87064,1344315,
Bad Bunny,NO ME QUIERO CASAR,https://www.last.fm/music/Bad+Bunny/_/NO+ME+QUIERO+CASAR,173626,2064710,"Hip-Hop, latin, 2023, rap, 2020s"
Ghost Killer Track,Celine (with Kidd Keo),https://www.last.fm/music/Ghost+Killer+Track/_/Celine+(with+Kidd+Keo),21092,256487,
Sky Rompiendo,CRUSH,https://www.last.fm/music/Sky+Rompiendo/_/CRUSH,44044,478044,
Anuel AA,OA,https://www.last.fm/music/Anuel+AA/_/OA,63797,501816,
iZaak,BONNIE AND CLYDE - REMIX,https://www.last.fm/music/Izaak/_/BONNIE+AND+CLYDE+-+REMIX,20030,233350,
Mora,RÁPIDO,https://www.last.fm/music/Mora/_/R%C3%81PIDO,51229,577976,
Bad Bunny,PERRO NEGRO,https://www.last.fm/music/Bad+Bunny/_/PERRO+NEGRO,382735,4875953,"Reggaeton, puerto rico"
Mora,REINA,https://www.last.fm/music/Mora/_/REiNA,64116,791046,
Marshmello,El Merengue,https://www.last.fm/music/Marshmello/_/El+Merengue,167639,1230710,
KAROL G,X SI VOLVEMOS,https://www.last.fm/music/KAROL+G/_/X+Si+Volvemos,153107,1293202,
Aissa,Las Bratz (Remix),https://www.last.fm/music/Aissa/_/Las+Bratz+(Remix),15962,183962,
Quevedo,SIN SEÑAL,https://www.last.fm/music/Quevedo/_/Sin+Se%C3%B1al,79775,981156,
Omar Courtz,Kyoto,https://www.last.fm/music/Omar+Courtz/_/Kyoto,80371,1329121,
Sebastian Yatra,Vagabundo,https://www.last.fm/music/Sebastian+Yatra/_/VAGABUNDO,85166,680612,
Clarent,SRT,https://www.last.fm/music/Clarent/_/SRT,11066,555436,
Milo j,Rara Vez,https://www.last.fm/music/Milo+j/_/Rara+Vez,135582,1052673,
KAROL G,AMARGURA,https://www.last.fm/music/KAROL+G/_/AMARGURA,229425,2657836,
SAIKO,POLARIS - Remix,https://www.last.fm/music/Saiko/_/POLARIS+-+Remix,66795,914660,
Bad Bunny,MONACO,https://www.last.fm/music/Bad+Bunny/_/MONACO,414423,4506741,"trap latino, trap, rap, latin, F1"
Quevedo,WANDA,https://www.last.fm/music/Quevedo/_/Wanda,80752,1043022,
Mora,DONDE SE APRENDE A QUERER?,https://www.last.fm/music/Mora/_/DONDE+SE+APRENDE+A+QUERER%3F,73800,1069706,
KAROL G,QLONA,https://www.last.fm/music/KAROL+G/_/QLONA,317403,3438770,
Rauw Alejandro,DILUVIO,https://www.last.fm/music/Rauw+Alejandro/_/DILUVIO,231906,2876634,Reggaeton
Gaby Music,No Te Quieren Conmigo,https://www.last.fm/music/Gaby+Music/_/No+Te+Quieren+Conmigo,57874,465387,
Quevedo,PUNTO G,https://www.last.fm/music/Quevedo/_/Punto+G,149030,1884329,
Eladio Carrion,Coco Chanel,https://www.last.fm/music/Eladio+Carrion/_/Coco+Chanel,184609,2439189,
Myke Towers,LA CAPI,https://www.last.fm/music/Myke+Towers/_/LA+CAPI,23572,170697,
Manuel Turizo,La Bachata,https://www.last.fm/music/Manuel+Turizo/_/La+Bachata,374881,4451582,
Lola Indigo,EL TONTO,https://www.last.fm/music/Lola+Indigo/_/EL+TONTO,47378,644254,
Chayanne,Bailando Bachata,https://www.last.fm/music/Chayanne/_/Bailando+Bachata,46418,310490,
YOVNGCHIMI,TU$$I (with Dei V),https://www.last.fm/music/YOVNGCHIMI/_/TU$$I+(with+Dei+V),47520,755767,
Tainy,MOJABI GHOST,https://www.last.fm/music/Tainy/_/MOJABI+GHOST,319708,5344044,"synthpop, chillwave, latin, latin pop, mudou minha vida"
Quevedo,VISTA AL MAR,https://www.last.fm/music/Quevedo/_/Vista+Al+Mar,124688,1660504,
KAROL G,PROVENZA,https://www.last.fm/music/KAROL+G/_/PROVENZA,428958,5031017,"Reggaeton, latin, latin pop, afrobeats, summer"
KAROL G,TQG,https://www.last.fm/music/KAROL+G/_/TQG,418093,4563194,"Reggaeton, Shakira, spanish, latin, Colombia"
Quevedo,PLAYA DEL INGLÉS,https://www.last.fm/music/Quevedo/_/Playa+Del+Ingl%C3%A9s,102604,1148359,
Marshmello,El Merengue,https://www.last.fm/music/Marshmello/_/El+Merengue,167639,1230710,
KAROL G,PERO TÚ,https://www.last.fm/music/KAROL+G/_/PERO+T%C3%9A,106384,1003611,
Myke Towers,LA FALDA,https://www.last.fm/music/Myke+Towers/_/LA+FALDA,175215,1361777,
Myke Towers,LALA,https://www.last.fm/music/Myke+Towers/_/LALA,265695,2208256,
Feid,LUNA,https://www.last.fm/music/Feid/_/LUNA,285226,3901144,"Reggaeton, love at first listen"
ROSALÍA,BESO,https://www.last.fm/music/ROSAL%C3%8DA/_/BESO,379706,3908709,"spanish, Reggaeton"
Quevedo,Columbia,https://www.last.fm/music/Quevedo/_/Columbia,228037,3071820,
Bad Bunny,ACHO PR,https://www.last.fm/music/Bad+Bunny/_/ACHO+PR,83806,676667,
Rvfv,Que te vaya bien,https://www.last.fm/music/Rvfv/_/Que+te+vaya+bien,8529,62813,
Mora,MEDIA LUNA,https://www.last.fm/music/Mora/_/MEDIA+LUNA,44488,598566,
Dei V,Right Thru,https://www.last.fm/music/Dei+V/_/Right+Thru,15565,156749,
Bryant Myers,Hunnids,https://www.last.fm/music/Bryant+Myers/_/Hunnids,14410,146356,
KAROL G,UNA NOCHE EN MEDELLÍN - REMIX,https://www.last.fm/music/KAROL+G/_/UNA+NOCHE+EN+MEDELL%C3%8DN+-+REMIX,156882,1424189,
Bad Bunny,WHERE SHE GOES,https://www.last.fm/music/Bad+Bunny/_/WHERE+SHE+GOES,379466,4956808,"philly club, latin, jersey club, chillwave, latin pop"
Milo j,UNA BALA,https://www.last.fm/music/Milo+j/_/UNA+BALA,61359,832080,
Rokero,Baja y Sube,https://www.last.fm/music/Rokero/_/Baja+y+Sube,6687,71982,
JHAYCO,Holanda,https://www.last.fm/music/Jhayco/_/Holanda,119396,1364012,
Metrika,Ya t Has Corrido?,https://www.last.fm/music/Metrika/_/Ya+t+has+Corrido%3F,14360,154309,
Milo j,Rincón,https://www.last.fm/music/Milo+j/_/Rinc%C3%B3n,42584,575735,
Morad,Desespero,https://www.last.fm/music/Morad/_/Desespero,28678,348672,
Quevedo,YANKEE,https://www.last.fm/music/Quevedo/_/Yankee,37841,482011,
ROA,UuU 2,https://www.last.fm/music/Roa/_/UuU+2,12745,203529,
Rvfv,Antes,https://www.last.fm/music/Rvfv/_/Antes,19677,145158,
SAIKO,SUPERNOVA,https://www.last.fm/music/Saiko/_/Supernova,42733,594296,
SwaggGlock,BESOS (with Kidd Keo & Neelo),https://www.last.fm/music/SwaggGlock/_/BESOS+(with+Kidd+Keo+&+Neelo),21500,289619,
Beéle,Santorini,https://www.last.fm/music/Be%C3%A9le/_/Santorini,16662,87393,
Bad Bunny,THUNDER Y LIGHTNING,https://www.last.fm/music/Bad+Bunny/_/THUNDER+Y+LIGHTNING,102697,1119740,
Bad Bunny,SEDA,https://www.last.fm/music/Bad+Bunny/_/SEDA,129071,1152629,
Quevedo,MUÑECA,https://www.last.fm/music/Quevedo/_/MU%C3%91ECA,18797,178724,
Tainy,PASIEMPRE,https://www.last.fm/music/Tainy/_/PASIEMPRE,114034,1390317,
Bizarrap,Fruto,https://www.last.fm/music/Bizarrap/_/Fruto,98198,1459919,
Bad Bunny,HIBIKI,https://www.last.fm/music/Bad+Bunny/_/HIBIKI,170901,1672279,
Omar Montes,Arena y Sal,https://www.last.fm/music/Omar+Montes/_/Arena+y+Sal,24688,261938,
Quevedo,AHORA QUÉ,https://www.last.fm/music/Quevedo/_/Ahora+Qu%C3%A9,49317,613090,
Ozuna,Pa Ti Estoy,https://www.last.fm/music/Ozuna/_/PA+TI+ESTOY,36982,252312,
Chanel,Clavaito,https://www.last.fm/music/Chanel/_/Clavaito,31501,365263,
TINI,Miénteme,https://www.last.fm/music/Tini/_/Mi%C3%A9nteme,144311,1636189,
Chayanne,Bailando Bachata,https://www.last.fm/music/Chayanne/_/Bailando+Bachata,46483,310914,
Soolking,Casanova,https://www.last.fm/music/Soolking/_/Casanova,75554,897343,
Soge Culebra,NO PIENSO LLAMAR,https://www.last.fm/music/Soge+Culebra/_/NO+PIENSO+LLAMAR,19794,241827,
Judeline,CANIJO,https://www.last.fm/music/JUDELINE/_/CANIJO,60873,583184,
John Pollõn,Miente,https://www.last.fm/music/John+Poll%C3%B5n/_/Miente,7560,121514,
Rauw Alejandro,BABY HELLO,https://www.last.fm/music/Rauw+Alejandro/_/BABY+HELLO,128776,1464269,
Bad Bunny,FINA,https://www.last.fm/music/Bad+Bunny/_/FINA,219220,2337297,
Eladio Carrion,Si La Calle Llama - Remix,https://www.last.fm/music/Eladio+Carrion/_/Si+La+Calle+Llama+-+Remix,59291,772517,
Quevedo,DAME,https://www.last.fm/music/Quevedo/_/DAME,38825,498243,
KAROL G,MIENTRAS ME CURO DEL CORA,https://www.last.fm/music/KAROL+G/_/MIENTRAS+ME+CURO+DEL+CORA,135193,1151315,
KAROL G,MI EX TENÍA RAZÓN,https://www.last.fm/music/KAROL+G/_/Mi+ex+ten%C3%ADa+raz%C3%B3n,162152,1480247,
Quevedo,Buenas,https://www.last.fm/music/Quevedo/_/Buenas,41549,466382,
Maluma,Según Quién,https://www.last.fm/music/Maluma/_/Seg%C3%BAn+Qui%C3%A9n,125763,1048185,
Feid,FERXXO 151,https://www.last.fm/music/Feid/_/FERXXO+151,90360,1097675,
Rauw Alejandro,LOKERA,https://www.last.fm/music/Rauw+Alejandro/_/LOKERA,306518,3936056,Reggaeton
LIT killah,Los del Espacio,https://www.last.fm/music/Lit+Killah/_/Los+del+Espacio,99609,1257686,
Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53/66","https://www.last.fm/music/Bizarrap/_/Shakira:+Bzrp+Music+Sessions,+Vol.+53%2F66",42740,98773,
Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57/66","https://www.last.fm/music/Bizarrap/_/Milo+J:+Bzrp+Music+Sessions,+Vol.+57%2F66",20260,62563,
KAROL G,GATITA GANGSTER,https://www.last.fm/music/KAROL+G/_/GATITA+GANGSTER,90602,923954,
Bad Bunny,VUELVE CANDY B,https://www.last.fm/music/Bad+Bunny/_/VUELVE+CANDY+B,97723,939162,
Bad Bunny,LOS PITS,https://www.last.fm/music/Bad+Bunny/_/LOS+PITS,103909,1011881,
Nil Moliner,MENEITO,https://www.last.fm/music/Nil+Moliner/_/MENEITO,6572,44080,
Quevedo,LISBOA,https://www.last.fm/music/Quevedo/_/Lisboa,28126,324657,
Brray,Corazón Roto pt. 3,https://www.last.fm/music/Brray/_/Coraz%C3%B3n+Roto+pt.+3,42154,334901,
Aitana,Los Ángeles,https://www.last.fm/music/Aitana/_/Los+%C3%81ngeles,45626,634149,
Bad Bunny,MR. OCTOBER,https://www.last.fm/music/Bad+Bunny/_/MR.+OCTOBER,152723,1233721,
CDobleta,Bellakita,https://www.last.fm/music/CDobleta/_/BELLAKITA,10911,666989,
Morad,Andando,https://www.last.fm/music/Morad/_/Andando,26465,282830,
Bad Bunny,MERCEDES CAROTA,https://www.last.fm/music/Bad+Bunny/_/MERCEDES+CAROTA,110513,1162863,
Bad Bunny,CYBERTRUCK,https://www.last.fm/music/Bad+Bunny/_/CYBERTRUCK,156691,1418859,
Feid,LUCES DE TECNO,https://www.last.fm/music/Feid/_/LUCES+DE+TECNO,51989,543678,
Tainy,PARANORMAL,https://www.last.fm/music/Tainy/_/PARANORMAL,94676,1832015,
Rvfv,Ten Cuidao,https://www.last.fm/music/Rvfv/_/Ten+Cuidao,6100,35902,
Maka,Te Comía,https://www.last.fm/music/maka/_/Te+Com%C3%ADa,2501,17022,
SAIKO,Antidepresivos,https://www.last.fm/music/Saiko/_/Antidepresivos,18517,188007,
Bizarrap,Toy en el Mic,https://www.last.fm/music/Bizarrap/_/Toy+en+el+Mic,60498,848616,
Rauw Alejandro,CORAZÓN DESPEINADO,https://www.last.fm/music/Rauw+Alejandro/_/CORAZ%C3%93N+DESPEINADO,51684,734800,
Tainy,Lo Siento BB:/,https://www.last.fm/music/Tainy/_/Lo+Siento+BB:%2F,188903,1647912,"Reggaeton, ambient pop, chillwave"
KAROL G,KÁRMIKA,https://www.last.fm/music/KAROL+G/_/K%C3%81RMIKA,89939,823565,
Maikel Delacalle,Mi Nena Remix,https://www.last.fm/music/Maikel+Delacalle/_/Mi+Nena+Remix,28083,288591,
Cris MJ,Diabólica,https://www.last.fm/music/Cris+Mj/_/Diab%C3%B3lica,64805,833200,
David Marley,XXX,https://www.last.fm/music/David+Marley/_/XXX,2291,18693,
Mora,PASAJERO,https://www.last.fm/music/Mora/_/PaSajErO,41489,499841,
Yng Lvcas,La Bebe - Remix,https://www.last.fm/music/Yng+Lvcas/_/La+Bebe+-+Remix,256908,2568564,
Cris MJ,Mia Na' Mas,https://www.last.fm/music/Cris+Mj/_/Mia+Na%27+Mas,18771,237032,
Yandel,Yandel 150,https://www.last.fm/music/Yandel/_/Yandel+150,170114,2089916,
Milo j,CARENCIAS DE CORDURA,https://www.last.fm/music/Milo+j/_/CARENCIAS+DE+CORDURA,42348,555958,
Bad Bunny,BABY NUEVA,https://www.last.fm/music/Bad+Bunny/_/BABY+NUEVA,135739,1211487,
Feid,CLASSY 101,https://www.last.fm/music/Feid/_/Classy+101,295500,4363163,"Reggaeton, latin, Perreo, spanish"
Feid,CLASSY 101,https://www.last.fm/music/Feid/_/Classy+101,295500,4363163,"Reggaeton, latin, Perreo, spanish"
Darell,Lollipop,https://www.last.fm/music/Darell/_/Lollipop,65794,462766,
Bad Bunny,WHERE SHE GOES,https://www.last.fm/music/Bad+Bunny/_/WHERE+SHE+GOES,379466,4956808,"philly club, latin, jersey club, chillwave, latin pop"
Cris MJ,333,https://www.last.fm/music/Cris+Mj/_/333,35639,552826,
Dei V,Single,https://www.last.fm/music/Dei+V/_/Single,20424,264408,
Rauw Alejandro,BABY HELLO,https://www.last.fm/music/Rauw+Alejandro/_/BABY+HELLO,128776,1464269,
Grupo Frontera,un x100to,https://www.last.fm/music/Grupo+Frontera/_/un+x100to,359587,4366335,"bad bunny, Grupo Frontera"
Maluma,COCO LOCO,https://www.last.fm/music/Maluma/_/Coco+Loco,57909,381426,
Beéle,morena,https://www.last.fm/music/Be%C3%A9le/_/Morena,23240,160349,
JC Reyes,30GP,https://www.last.fm/music/JC+Reyes/_/30GP,3320,31730,
Frankie Ruiz,Tú Con El,https://www.last.fm/music/Frankie+Ruiz/_/T%C3%BA+con+El,124562,574518,
Bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66","https://www.last.fm/music/Bizarrap/_/Rauw+Alejandro:+Bzrp+Music+Sessions,+Vol.+56%2F66",6738,18740,
Enrique Iglesias,ASI ES LA VIDA,https://www.last.fm/music/Enrique+Iglesias/_/ASI+ES+LA+VIDA,41631,241515,
Jay Wheeler,PACTO (feat. Bryant Myers & Dei V) - Remix,https://www.last.fm/music/Jay+Wheeler/_/Pacto+(feat.+Bryant+Myers+&+Dei+V)+-+Remix,34390,281266,
Carín León,Primera Cita,https://www.last.fm/music/Car%C3%ADn+Le%C3%B3n/_/Primera+Cita,28954,131478,
Boy Wonder CF,"0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]","https://www.last.fm/music/Boy+Wonder+Cf/_/0+Sentimientos+(Remix)+%5Bfeat.+Baby+Rasta,+Darkiel,+Messiah+&+Lyan%5D",17191,76052,
Bad Bunny,GRACIAS POR NADA,https://www.last.fm/music/Bad+Bunny/_/GRACIAS+POR+NADA,112775,787626,
El Jhota,Donde Están,https://www.last.fm/music/El+Jhota/_/Donde+Est%C3%A1n,884,8630,
Eladio Carrion,"Quizás, Tal Vez","https://www.last.fm/music/Eladio+Carrion/_/Quiz%C3%A1s,+Tal+Vez",26652,335939,
Becky G,Arranca (feat. Omega),https://www.last.fm/music/Becky+G/_/Arranca+(feat.+Omega),55813,368284,
VIUS,ESTOY A UN VASO NOMA',https://www.last.fm/music/Vius/_/ESTOY+A+UN+VASO+NOMA%27,3119,26547,
Tainy,FANTASMA | AVC,https://www.last.fm/music/Tainy/_/FANTASMA+%7C+AVC,93332,1562192,
Maikel Delacalle,Mi Nena Remix,https://www.last.fm/music/Maikel+Delacalle/_/Mi+Nena+Remix,28083,288591,
ELENA ROSE,CARACAS EN EL 2000,https://www.last.fm/music/Elena+Rose/_/CARACAS+EN+EL+2000,23334,152886,
LATIN MAFIA,Patadas de Ahogado,https://www.last.fm/music/Latin+mafia/_/Patadas+de+Ahogado,79154,926420,
Tainy,si preguntas por mi,https://www.last.fm/music/Tainy/_/si+preguntas+por+mi,79261,1011097,
Quevedo,DONDE QUIERO ESTAR,https://www.last.fm/music/Quevedo/_/Donde+Quiero+Estar,17971,183671,
Tainy,COLMILLO,https://www.last.fm/music/Tainy/_/COLMILLO,117567,1781122,"Reggaeton, tech house, hip house, G-house, neoperreo"
Anuel AA,Mas Rica Que Ayer,https://www.last.fm/music/Anuel+AA/_/Mas+Rica+Que+Ayer,54111,398798,
Tainy,VOLVER,https://www.last.fm/music/Tainy/_/VOLVER,140225,1814026,
Mora,UN DESEO,https://www.last.fm/music/Mora/_/uN+DESeo,35263,419275,
Haze,Mi Juego,https://www.last.fm/music/Haze/_/Mi+Juego,12081,85529,
Cris MJ,Daytona,https://www.last.fm/music/Cris+Mj/_/Daytona,102141,1547275,
Wakyin,Beso (Fruta Fresca),https://www.last.fm/music/WAKYIN/_/Beso+(Fruta+Fresca),67287,417708,
Quevedo,ÉRAMOS DOS,https://www.last.fm/music/Quevedo/_/%C3%89ramos+Dos,18409,176730,
Jay Wheeler,PACTO (feat. Bryant Myers & Dei V) - Remix,https://www.last.fm/music/Jay+Wheeler/_/Pacto+(feat.+Bryant+Myers+&+Dei+V)+-+Remix,34390,281266,
Sen Senra,Uno De Eses Gatos,https://www.last.fm/music/Sen+Senra/_/Uno+De+Eses+Gatos,32439,331115,
Cano,Tenerte,https://www.last.fm/music/Cano/_/Tenerte,2828,26923,
Ralphie Choo,GATA,https://www.last.fm/music/Ralphie+Choo/_/GATA,46126,626890,
céro,piloto automático,https://www.last.fm/music/c%C3%A9ro/_/piloto+autom%C3%A1tico,4655,32129,
SAIKO,Sikora,https://www.last.fm/music/Saiko/_/Sikora,13153,137769,
ROSALÍA,LLYLM,https://www.last.fm/music/ROSAL%C3%8DA/_/LLYLM,240860,2908862,
paopao,algo así (remix),https://www.last.fm/music/PaoPao/_/algo+as%C3%AD+(remix),26379,312431,
Milo j,AL BORDE,https://www.last.fm/music/Milo+j/_/AL+BORDE,56024,808538,
Rauw Alejandro,PUNTO 40,https://www.last.fm/music/Rauw+Alejandro/_/PUNTO+40,160596,2071483,
Milo j,DOM1NGO,https://www.last.fm/music/Milo+j/_/DOM1NGO,33983,336338,
Carín León,Ni Me Debes Ni Te Debo,https://www.last.fm/music/Car%C3%ADn+Le%C3%B3n/_/Ni+Me+Debes+Ni+Te+Debo,8795,35623,
Myke Towers,Solo $exo,https://www.last.fm/music/Myke+Towers/_/Solo+$exo,12613,127970,
Camin,PHI PHI,https://www.last.fm/music/caMin/_/PHI+PHI,1608,10207,
Rauw Alejandro,QUÉ RICO CH**GAMOS,https://www.last.fm/music/Rauw+Alejandro/_/QU%C3%89+RICO+CH%2A%2AGAMOS,55950,753943,
Rels B,Un Rodeoooo,https://www.last.fm/music/Rels+B/_/Un+Rodeoooo,75040,637739,
Aitana,Los Ángeles,https://www.last.fm/music/Aitana/_/Los+%C3%81ngeles,45626,634149,
Cris MJ,Diabólica,https://www.last.fm/music/Cris+Mj/_/Diab%C3%B3lica,64805,833200,
JC Reyes,PIRIBIRI,https://www.last.fm/music/JC+Reyes/_/PIRIBIRI,6625,53821,
Lucho RK,QUÉSESIENTE,https://www.last.fm/music/Lucho+RK/_/QU%C3%89SESIENTE,5658,59423,
Ana Mena,A Un Paso De La Luna,https://www.last.fm/music/Ana+Mena/_/A+Un+Paso+De+La+Luna,23866,215941,
Bizarrap,Penas de Antaño,https://www.last.fm/music/Bizarrap/_/Penas+de+Anta%C3%B1o,52163,706960,
Oscar el Ruso,Mantra (Feat Liderj),https://www.last.fm/music/Oscar+el+Ruso/_/Mantra+(Feat+Liderj),1842,10611,
Bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54/66","https://www.last.fm/music/Bizarrap/_/Arc%C3%A1ngel:+Bzrp+Music+Sessions,+Vol.+54%2F66",6740,16796,
Trueno,DUBAI,https://www.last.fm/music/Trueno/_/DUBAI,28073,260984,
Quevedo,CUÉNTALE,https://www.last.fm/music/Quevedo/_/Cu%C3%A9ntale,22197,224508,
Angel Y Khriz,Ven Bailalo (Reggaeton Mix),https://www.last.fm/music/Angel+y+Khriz/_/Ven+Bailalo+(Reggaeton+Mix),42204,128392,
YSY A,LUGARES QUE LLEGO,https://www.last.fm/music/Ysy+A/_/LUGARES+QUE+LLEGO,26640,359283,
Rels B,SONRÍE <3,https://www.last.fm/music/Rels+B/_/SONR%C3%8DE+%3C3,22397,187020,
Soge Culebra,NO PIENSO LLAMAR,https://www.last.fm/music/Soge+Culebra/_/NO+PIENSO+LLAMAR,19794,241827,
Blessd,Palabras Sobran,https://www.last.fm/music/Blessd/_/Palabras+Sobran,16427,136677,
J Abecia,Zafiro - Remix,https://www.last.fm/music/J+Abecia/_/Zafiro+-+Remix,1225,8627,
Bad Bunny,BATICANO,https://www.last.fm/music/Bad+Bunny/_/BATICANO,98662,917897,
Antonio José,La Noche Perfecta,https://www.last.fm/music/Antonio+Jos%C3%A9/_/La+Noche+Perfecta,4203,34071,
Myke Towers,Bajo El Sol,https://www.last.fm/music/Myke+Towers/_/Bajo+El+Sol,11776,76691,
Eladio Carrion,Padre Tiempo,https://www.last.fm/music/Eladio+Carrion/_/Padre+Tiempo,24403,270052,
Myke Towers,DEDICANDOME,https://www.last.fm/music/Myke+Towers/_/DEDICANDOME,6100,38289,
Dei V,Trending,https://www.last.fm/music/Dei+V/_/Trending,25494,253388,
Feid,CUAL ES ESA,https://www.last.fm/music/Feid/_/CUAL+ES+ESA,51972,630650,
ROA,JETSKI - Remix,https://www.last.fm/music/Roa/_/JETSKI+-+Remix,9623,99228,
Bad Bunny,UN PREVIEW,https://www.last.fm/music/Bad+Bunny/_/UN+PREVIEW,195163,1721056,
Hades66,Brillan,https://www.last.fm/music/Hades66/_/Brillan,12565,198770,
Eladio Carrion,Friends - Remix,https://www.last.fm/music/Eladio+Carrion/_/Friends+-+Remix,23238,207101,
Feid,ROMÁNTICOS DE LUNES,https://www.last.fm/music/Feid/_/ROM%C3%81NTICOS+DE+LUNES,34873,436134,
Haze,En To Lao,https://www.last.fm/music/Haze/_/En+To+Lao,39666,487867,
ROSALÍA,VAMPIROS,https://www.last.fm/music/ROSAL%C3%8DA/_/VAMPIROS,170235,2175837,
Bad Gyal,Mi Lova,https://www.last.fm/music/Bad+Gyal/_/Mi+Lova,39490,382245,
KAROL G,S91,https://www.last.fm/music/KAROL+G/_/S91,113810,1129519,
Feid,FERXXO 151,https://www.last.fm/music/Feid/_/FERXXO+151,90360,1097675,
Rauw Alejandro,DE CAROLINA,https://www.last.fm/music/Rauw+Alejandro/_/DE+CAROLINA,88882,1059990,
Rels B,AfroLOVA',https://www.last.fm/music/Rels+B/_/AfroLOVA%27,26878,198315,
YSY A,FLECHAZO EN EL CENTRO,https://www.last.fm/music/Ysy+A/_/FLECHAZO+EN+EL+CENTRO,65475,1074828,
Maluma,Según Quién,https://www.last.fm/music/Maluma/_/Seg%C3%BAn+Qui%C3%A9n,125763,1048185,
Tainy,11 Y ONCE,https://www.last.fm/music/Tainy/_/11+Y+ONCE,73300,903954,
Cano,Cuando Salga La Luna,https://www.last.fm/music/Cano/_/Cuando+Salga+La+Luna,3533,29650,
La Pantera,PLAYA X PLAYA,https://www.last.fm/music/la+pantera/_/PLAYA+X+PLAYA,2150,21806,
JHAYCO,Mami Chula,https://www.last.fm/music/Jhayco/_/Mami+Chula,51258,511822,
KAROL G,QLONA,https://www.last.fm/music/KAROL+G/_/QLONA,317403,3438770,
ROA,La Cura,https://www.last.fm/music/Roa/_/La+Cura,8702,75242,
Feid,ALAKRAN,https://www.last.fm/music/Feid/_/ALAKRAN,90752,1401660,
Feid,REMIX EXCLUSIVO,https://www.last.fm/music/Feid/_/REMIX+EXCLUSIVO,58037,599579,
Maria Becerra,CORAZÓN VACÍO,https://www.last.fm/music/Maria+Becerra/_/coraz%C3%B3n+vac%C3%ADo,76710,832909,
Grupo Frontera,EL AMOR DE SU VIDA,https://www.last.fm/music/Grupo+Frontera/_/EL+AMOR+DE+SU+VIDA,117027,1184244,
Grupo Frontera,un x100to,https://www.last.fm/music/Grupo+Frontera/_/un+x100to,359587,4366335,"bad bunny, Grupo Frontera"
