artist_id,artist_popularity,artist_followers,artist_genres
6NyPX5jymkvSPaJhCh1crb,51,222317,trap latino
3cwsWGWIWIIouCMZleRHRf,53,19023,
6eTtN1ArNtkXCPZJ8riM0T,16,2570,
2A27Vk7giUhJBJspCjeKjj,19,1530,trap metal
2LRoIwlKmHjgvigdNGBHNo,88,19471281,"reggaeton, urbano latino"
5nXtsdye3qo5hbRGFfbC2g,45,1402,bossa nova
3QSQFmccmX81fWCUSPTS7y,76,4284708,
4WX2C0zbrbivoPU1sBVEHU,0,32,
5FxD8fkQZ6KcsSYupDVoSO,71,1159347,bedroom pop
2hFPgyKvjXhwf6iN9XoyPy,31,41,
5lwmRuXgjX8xIwlnauTZIP,87,27635178,"bachata, latin"
30WtegNssndUD63mTqPVls,4,4292,"desi hip hop, hindi hip hop"
74KM79TiuVKeVCqs8QtB0B,92,28857915,pop
4tk2WUKBOS9nKZj7bPQIXT,60,308711,
18QJYkUruunLIMqRIC1ljN,24,9389,"afro r&b, alté, gengetone"
4dpARuHxo51G3z768sgnrY,86,68274578,soft pop
4QFG9KrGWEbr6hNA58CAqE,79,6860261,"mexican hip hop, latin hip hop, electro corridos"
0nnYdIpahs41QiZ9MWp5Wx,58,311666,
5zgXpZsHj6z387K60IL26S,2,260,
2eogQKWWoohI3BSnoG7E2U,67,2202311,"disco, hi-nrg"
5rOOhUwUd67HNPnykoz7jw,5,72,
6fU24B4K9kWmFt5WTwwsLF,55,172264,
2Xoq6G40M3u1dOFRoHHSj8,8,276,
1I5rcDDRdsgBYmvEujrzi2,35,7646,
743C0ciX3ewKBVUd5Mqq56,0,36,
7FDlvgcodNfC0IBdWevl4u,56,602396,
5M5PjPSiKeXynM6Ohu350r,58,179778,"europop, eurodance"
1vwehQiWiWyyiAIfkzijqu,0,12,
7coLAmDVhrVXAin13Ryxik,3,134,
77ziqFxp5gaInVrF2lj4ht,80,12087042,"reggaeton, urbano latino"
3kgQWNZNpp8d8JQZhuKbPP,44,6099,"funk pop, brazilian pop, brazilian funk"
2FRfJyV85zb19tO6uiXBGl,64,71997,
6p2HnfM955TI1bX34dkLnI,68,902673,
49aaHxvAJ0tCh0F15OnwIl,68,1209388,europop
5b5bt4mZQpJMoCRbiQ7diH,74,630547,indie
74slMAMk8L6oMf6OhNyZ8Q,61,225435,
6USsKcAGvRZJwoKdvMznWr,34,7625,
3lYxfkAhjW90Pd1DnBosKf,19,717,entehno
2rspptKP0lPBdlJJAJHqht,60,371137,"nu jazz, indie jazz, jazz fusion"
4dLvccxeQIM5u80Ri0u9OV,72,2417414,"salsa, merengue"
7A47sEe0ih6WpKmNCRMu86,48,117991,
6WAnQfBWB7ddhujPsFQ0pG,62,724262,"rkt, turreo, guaracha"
2OHKEe204spO7G7NcbeO2o,72,4940230,reggaeton
4La4f7oJPTOeN1lgbhfnX6,23,7037,hyphy
2j5aqUY8XY7KLT91H84h5Q,0,3,
6iWuBN32BqCJAeXW6o3nil,54,303497,
3wHpoaWF9ALTqIt8gw2RUm,1,345,
12GqGscKJx3aE4t07u7eVZ,92,25310832,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda"
1mwGNmGvW45wv53uAKwnEE,23,537,
3vGbFUgGuy8Dz2JPF2xgwc,48,8813,
5vAVjvMEshvNYRVOtiyFvb,25,98,manele
7vNNmjV14SKQzlQAEg0BXP,56,223400,
2T1aUibqR2QC2sINIDQOAK,77,680662,"reggaeton, trap latino"
13ubrt8QOOCPljQ2FL1Kca,86,17853487,rap
1r1uxoy19fzMxunt3ONAkG,79,3109732,
7dSwsPGp84lyzlAvuqQhLt,44,6302,
4t4nflRnuSnBmEVCFfyflu,52,6621,
6CxZzQFUTM6AzgluGwtq5w,64,1174326,sexy drill
1Ts9of7VPZElwPQnqnDSfW,73,2138007,"reggaeton, trap latino, urbano latino"
29uVFPS7wo6RBGzewIc6pt,39,8271,
0Yp99ixO4REXXuUCU9U72b,0,278,
6zsJjoCtL1WByG0VsuFWzR,66,191449,"afro house, techengue, latin house"
4aPsL8sPDTXIR11gYfAb0i,45,24581,folk pop
2Wwiu1wnq1W8AMYbWuRFDH,65,380651,indie
5xIOUIBQhGFX7HIj8lhdyU,66,135341,"rkt, argentine trap, turreo, trap"
6ElqtIfQsAkEYypgfJIjeK,72,2252723,"sad sierreño, corridos tumbados, sierreño, corrido, música mexicana, electro corridos"
329e4yvIujISKGKz1BZZbO,85,17358438,"reggaeton, trap latino"
26VFTg2z8YR0cCuwLzESi2,83,22643172,
2LkkwxA19J8C52wPQl5bG6,64,702644,
4YFGNIynoM4Kq6f4VcZ7SX,53,49650,neoperreo
245PKF3hKjtxJKIG153kF0,49,410193,
0thGuEenYqGlQGw2gAJmry,16,3,
3oKnyRhYWzNsTiss5n4Z1J,60,111490,house
1iH2Yx2Ea0kZ0zKI3Nlk30,47,123898,
1A8G3z6a78odCcAjUDaU6a,57,27612,"german indie, german indie pop"
2z4UvgZAEXJ2bHSitxk5DR,4,542,
6Oy4STraI9APdMoCO5te6w,43,21207,dream pop
1PZYEY7YpU81iB80IE7YBs,7,1397,
19WQtApO8bp44xVTR4D138,52,203159,"flamenco, flamenco pop, flamenco urbano"
3lhIabehUG012TmJV9EEfe,14,1364,"post-disco, funk"
5Rj6rNR8zIlUUDCs1OyPmW,59,803313,cuarteto
6HUiyDGJWL3EwoO3cLHAOG,0,56,
483P9cJ9pdCoc08XvNunPL,71,71473,"cumbia, cuarteto"
2tmrdVbpFzIVIOcqxvErj2,50,11658,
2IKdK6PbitvCiXt1t2bPU6,60,607722,"rkt, turreo, argentine trap, trap"
1QJbbsxg2wqidJj51d3otw,65,888217,
3Uflioj3E0OPRjWbW2QZMb,43,42709,"flamenco, flamenco pop, flamenco urbano"
7gRGh8w4G9zaFJSaIYp8HH,54,78756,folk pop
0NdB1t0K23mQgPxlAvqN1r,41,6416,"reggae en español, bolero, latin indie"
7wgrXbrp9RJQMri26GZgyH,68,864832,"reggaeton mexa, reggaeton"
5bO289lfxAHDKDrrR7UytN,51,28690,dark r&b
5lSVCLx0jJ09fPhHS2fRTQ,42,13379,indie folk
2YVF0Ou5zIc4mpgtLIlGN0,66,302198,"trance, eurodance"
2aqBCk1JBbfUjmC5EwKMe2,0,5,
4SpbR6yFEvexJuaBpgAU5p,82,8744847,k-pop
2NMrXhXm9xLbLdSSXoZZl4,36,3204,
168KS2uxY0sJ25yPdZiLQP,5,586,
4C4sDhYnWEskOmhhwJclDw,15,775,
3MeyqB6fA2aj1NZq6ztjRk,42,47312,west coast hip hop
6I8TDGeUmmLom8auKPzMdX,70,597166,
21451j1KhjAiaYKflxBjr1,79,8536247,"reggaeton, latin"
51XrH5fQP2oIQynuKxSWcW,70,625555,reggaeton
0cGUm45nv7Z6M6qdXYQGTX,81,8972951,
04mTej6RpWzBxGwhfThpIi,62,474580,hyperpop
23fQ6ENK9HDVBFNEXgvd6v,8,2078,
0Y8ticlELEfwNVtIJ0skXP,5,398,"grime, uk grime"
0RZs9ZOXkINVtC9rnV24MI,47,5819,
7wlFDEWiM5OoIAt8RSli8b,88,15782211,
6VuMaDnrHyPL1p4EHjYLi7,82,25735981,"soft pop, pop"
6ft7JnxMyZhp7N52qzHymY,61,479245,bedroom pop
2jAzx88tHo3KNYauXANisl,54,81689,
21LoADaEkprVuED9XbWCu1,14,214,
6dJ1iY51ZgNt93gelvdF3k,50,77723,
6TIYQ3jFPwQSRmorSezPxX,80,5717852,
6flBUmmOMLNhD4EJhGwgpG,59,490478,"flamenco, flamenco pop"
4Vd2P8KdPdYW5DerSr790v,41,38095,"flamenco, flamenco pop, flamenco urbano"
24kKjYHpxr9bHyAJqChG68,48,49191,
21egYD1eInY6bGFcniCRT1,62,1269908,"indie folk, folk"
7pPOvwCq4bb2iObs8twDir,42,59426,darkwave
4MGZzszB4Hh10NBMoyHAXI,22,25419,
2o8gT0fQmFxGNbowbdgeZe,63,1526176,k-rap
4b7i6N8x84rGKrdzlPbNyt,47,1740,
3GMH7ApqfVpvBM1MuToQR7,65,736870,"hyperpop, nightcore"
5yvGiZLSWJTPBlZpVbPnEZ,67,251500,
4d0qotNvTkO3McH3WWpUg6,10,972,
2IK173RXLiCSQ8fhDlAb3s,66,3077865,"afrobeats, afrobeat, afropop, alté, afro r&b, afropiano, afro soul, afroswing"
0chh7dlaUzEreDTulHiOlm,46,63956,europop
28EyduqESEOVMO6vglvaUZ,49,132057,
2RQXRUsr4IW1f3mKyKsy4B,84,4653002,
0H2jyTspLuMSsKrElG6Yko,1,150,synthwave
4Gr4Wo60IdAOBJLYgRZytK,43,9120,"flamenco urbano, flamenco, flamenco pop"
0EeQBlQJFiAfJeVN2vT9s0,68,3604685,west coast hip hop
0Iio0ktGrreO3fIaD9K8tL,52,9078,"synthwave, drift phonk, vaporwave"
00QHEgqAQ8kNCVqBYOOp6O,35,17295,lo-fi
6xl2SrZDzQSJUYU9M1qkqL,12,3585,
1gBUSTR3TyDdTVFIaQnc02,74,8296484,"k-pop, noise music"
2eQekeG8im2b06Q76UrxFj,0,229,
4z1P9QhvHGEJzPhQAjXYPE,59,240441,lo-fi indie
0P1KZGa20YPcmCb5qhpMai,14,2352,
0yQn6rMS0pikAt2aOhGmq9,28,103,
0blbVefuxOGltDBa00dspv,69,3688660,"anime, j-pop, j-rock"
0GWdY55YF6xzN5L1A0X8nq,44,123663,"pop urbano, colombian pop"
6r1um0vMilxikESjuiRqYk,0,31,
7arQA31aZVS8yS6zUveWzb,62,286294,dembow
7343Zb0xv5GZ90pGQ3ZuWI,0,166,
6uzHLlGqFKaXYOnZyYmXYg,59,92786,reggaeton chileno
19OAtq7pNHnBRKJORFeahx,54,61459,
5KsCWlnWbfDVN7hAwm1C8Q,10,11437,
0sXhBmVgBTDxkQb8CUbhhR,41,48854,jazz rap
6hW33nVHPElaXuG2hQ0QOp,46,116889,"hardcore punk, riot grrrl, hardcore"
3J3Fcvy7Y5ztLrd8b1Ag63,8,3717,
3XMudwYW333UCGBGWeM5vu,4,274,
4zKYrXs8iN4AeHmO8ZxNqp,61,387120,dream pop
1tfhFc2Y8iplDKCteuXjCY,61,291700,dembow
5xex6N8I7FnIOUkfgK1sKN,0,38,"melbourne bounce, bass house, bounce"
2qvGuhgaubJ02pfiKcJAdR,49,130445,lo-fi indie
7tiOyhvxRgmYnPfxYgm0kX,31,24507,
2vf4pRsEY6LpL5tKmqWb64,69,549658,
17SY5q1CMOZJBRuPcKWwPI,66,404148,
258b2VOiU0tjNL23Lyx0cE,25,11,hyperpop
02YLJJnWC7YQVixkjEBRn7,58,363421,
7MMjkDVrjxW9iObeZeeejh,50,41472,"lo-fi indie, dream pop"
740hF4ViYqdf9BDCjtbTQt,32,19546,
5zXl6z1tUnm1UJtgGY8COu,55,222333,merengue
4SsVbpTthjScTS7U2hmr1X,86,18357782,"reggaeton, trap latino, urbano latino"
4obzFoKoKRHIphyHzJ35G3,77,16928369,"reggaeton, latin"
0lX6dTDSYPoxf5OBZgJaZX,36,8927,"afro house, melodic house, indie dance"
2p6RgRKuijQBMEpn2h5To2,0,0,
5D7x9esAF6twPxuOqSMkeO,51,376020,"corridos tumbados, corrido, corridos bélicos"
0VG8uPYk0ymnDxundrTGZK,51,12434,
4aKWmkWAKviFlyvHYPTNQY,74,1574494,
4c21TuhwIqBZLEpwVRWrgZ,41,1995,
5RRfTrwXUGYiBB0DMV4hyh,53,156707,"indie soul, retro soul, neo soul"
22jHNXFZFhbCjUcEAm5xl9,66,181501,
4bL2B6hmLlMWnUEZnorEtG,73,1321688,tropical house
67kSDvcLTrOkke5KHyF33a,2,375,
0LLnP7NEsEQ1pSCfsuYURr,53,44102,
3EogvEV9nc7Av6ngy8CIeJ,56,206339,
6H93wOohK6r1MwGh41Z4Nb,52,96314,"mandopop, c-pop, taiwanese pop"
4OkeTQCk0fvX6VBYpOOxDi,62,924179,
6CzVcrDqwjvTDr3uxyNgWG,43,99585,afrikaans pop
2UZIAOlrnyZmyzt1nuXr9y,75,8919344,argentine trap
4azViUTvRLgNwb3GmtZvii,44,17659,
132xFnGXTZoDfZWuMDE4tc,53,122131,
11nUZF6wtZwYxjJvnbViXy,0,44,
0LAurKItZ2c5kltNoRMtKq,18,2300,
5uxzY7CK473qPFHBaHH0cn,10,1576,
7FU0xCgmSYQEiBeevUqQ4S,58,231404,
5LvJdiUPKU2kQid8YqPcWn,35,5595,happy hardcore
4Uc8Dsxct0oMqx0P6i60ea,81,12775137,
3PMboJy3bSw6eV1Qv0FhSz,40,10034,argentine trap
1nu4Yrf7UesvmP4KFLg68E,28,2983,
0eHQ9o50hj6ZDNBt6Ys1sD,79,9063369,"reggaeton, urbano latino, latin"
6bQtREmqrdqZisDGpF10tN,0,30,underground hip hop
5NenY2Jl9wwLRxf86go4Y8,61,142636,"reggaeton chileno, chilean trap, chilean mambo, mambo"
3rWZHrfrsPBxVy692yAIxF,72,3063157,
5c4XwYDfMIVndhv50wXphH,39,19199,"flamenco pop, flamenco, flamenco urbano"
3GKdEPHUSBp3iNT4SG2Med,50,73986,
03Enzet8KLMkjdeQnbqbmn,51,373988,trap latino
2kFBKRwutklbaGSKBpc6TS,61,62677,neoperreo
2QqZXA3oSzXkDDUyRAtATs,16,862,
0zi2OowIfzNqUQiuUVyGLs,31,83906,"east coast hip hop, old school hip hop, boom bap"
4FAFRhpZUK7DnI1VWX2STP,50,47753,
0NjbkKd3PfUb9PDXykfCt1,36,157,
3hQ7aT3GTzf9jNYh80UBo3,49,33940,hyperpop
4pR96Wev3fFVRoAQtlb8nR,36,613,
41AbNVba2ccpmcc9QtOJE7,57,812630,
4RXxwBtdt6k1YNyyAyiOng,63,1540708,"popular colombian music, ranchera, colombian pop, vallenato"
4V25UutP4brJcSavDMdgGu,0,402,hardcore hip hop
6wcKDqJRY3TzbcdRKo6EiE,60,191605,reggaeton
0IoWUuXfqpkfpxBRzthHU4,67,1040247,"corrido, corridos bélicos, corridos tumbados, banda"
2oTW5kYNj4eIgp68Z5W4D9,53,763347,
1KuAFp55wP1L32oEkTquXx,0,6,
0LOK81e9H5lr61HlGGHqwA,71,2422279,k-pop
3Ll7GLrmm0pdQq600a8lWj,2,891,
2BTS8Np1YzPQuXjgdlqsBB,65,810888,"cuarteto, cumbia"
4tVYC7sel44em6IS6WqA4J,61,4030,
0pu0ZEMZtgePMOE6m19Cne,60,261591,
6cSxzHrQgGc4I4Ck5Gewej,61,228288,"indie folk, folk pop"
6bh0FVwP8bhaPcHkZFiCOm,0,46,
4cYbf45YbZptNISnhay0xH,80,1774502,trap latino
5CwMzhQzGNdjTgjI88nDGk,9,5615,
69CROBu60QZWX8uig8XpDb,45,14116,"dream pop, bedroom pop"
1oGCw5MiiLZnjufnY2FJGe,0,0,
7urq0VfqxEYEEiZUkebXT4,68,1417843,r&b
1GDbiv3spRmZ1XdM1jQbT7,74,11169776,"reggaeton, latin, urbano latino, bachata"
0b4EVanoJb8wkWF7QUA3uY,49,32977,
6fs2or0cKLEM2xohWq8SoX,57,227791,"c-pop, chinese hip hop, chinese r&b, mandopop"
6zDBeei6hHRiZdAJ6zoTCo,47,624898,neo soul
4TZieE5978SbTInJswaay2,45,58333,
56J8Wxq3wAYCDHNwabMzrO,40,10081,
44rJuOJLavqhY6qGgpQW4U,43,6122,
2PBl174x5RKc6Q5aAECeQs,39,45618,west coast hip hop
72zmP13MQQhZHt4Kl0FOTs,56,34117,"latin house, techengue, afro house, tech house, tribal house"
2VRzDvOFUJEFtt0vvnPg9A,37,31728,
47nuMLurQsLP1gLK7gJtis,40,41497,indie folk
3tnSM08GfZMcjQe2yTLs8w,0,23,
5szJHKg5xeUlQ9pTqzdpic,68,128118,argentine trap
2qbEtwBVyobgpNP5KcHE9J,61,749001,"reggaeton, trap latino"
1P6U1dCeHxPui5pIrGmndZ,67,1193454,"trip hop, downtempo"
4ncaw2cfA3Wlly1tBD2eWt,67,1006715,dembow
7BgEOZ9w3Y4IMShXTMu1nN,66,766603,"indie, concerto"
7JmLfOmqdX5WvJ0NmHP4mV,60,4327,
3EGYR0O3mIjTxQsVMXTSwO,50,100665,"hyperpop, nightcore"
4z6ha9dPmaA3vjGYNUdtGn,6,532,"underground hip hop, boom bap"
5358Sf9EkaPeDz4tRvrSDB,1,159,christian hip hop
67zJUqI9aH0QOvwhBN3Jn8,0,2189,
7zfGuFhq0tipa6G6aHuMe0,35,3728,latin r&b
4QVBYiagIaa6ZGSPMbybpy,67,1759841,"latin pop, latin"
11FyPK488W0qoA3jpUj4oq,49,16573,bossa nova
06Q5VlSAku57lFzyME3HrM,75,4585141,"cumbia, cuarteto"
02V9xHLkyNSvfSbJka7HhX,44,12061,
50XXm4ZNR0nbbdzkYSRKyy,26,1790,
0FwnPHExlRRxEZPLAi5tmG,78,1673676,
2jDHvU3y5xMaBc8u3O85nu,50,4605,"bossa nova, lounge"
0UYwfX94ZK9z24YwIjANDD,29,294,
0adJG3bdFTHCkTY28NkY4u,55,269643,
3CGeuME9z3whBbGdMNn2hS,32,1169,"liquid funk, drum and bass"
3MHejp6UDRInHbsW48M9s6,0,99,
6XTGKOV9jceQ6f67lnhpbF,77,1962242,latin r&b
5iDqEobZRSTiBSAk6jLp4A,50,480668,argentine trap
7xzBMbJO4ooYoW2mJxX09u,34,20151,
5xgOEyrKHxt2TivxMWKkb7,5,399,"jazz house, jazz funk, nu jazz"
1AZzFXI8C6JD8nMdcSLmgW,17,1773,"lo-fi beats, trip hop"
0e6si4eBTPWosfLhmEyo4L,40,9532,southern hip hop
7fT2Me47PQ8T7954PKrcwR,68,1690313,"argentine trap, trap"
4e7YoBCTWRVt7ypvcaXSoN,0,129,
0FC1LIeQXKib0jOwZqeIwT,46,199485,
3aIuAAH6qMvKYrtxxF7FF7,59,12529,"techengue, latin house"
7tr9pbgNEKtG0GQTKe08Tz,64,479524,
5DHi2MeoRgAwPE0A0qwRMl,71,1230820,"punjabi hip hop, punjabi pop, bhangra, desi, desi hip hop"
1xbe3c7JEK9ckbS8NEcB6g,0,3,
5mFEAHkbtAqO97b3zxmIkN,6,237,southern hip hop
4TdMGChhzBYNXhADaEGUZX,67,212208,"corridos tumbados, corrido, electro corridos, sad sierreño, corridos bélicos, reggaeton mexa"
0xsUyxbJM7tNCaRXhB3r0M,2,134,
1dbp04JzZ81JXlMGupCnJ8,58,600697,"flamenco, flamenco pop, bachata"
4epc3Bd0DOBA0kDywkRAsu,55,72800,"tech house, latin house, house"
5HRh5YLBU1AHJFOeUgvzDc,31,12096,
4EMtGVFvfCSrEmWaGV0roE,54,166873,
0ZHPrnImGh4re3TbSNkoZl,70,3316616,
3mMogqf2JyBUQZxFZlC79w,61,204009,
79NHJFzd1chgx30ZOavJaC,43,39156,"flamenco, flamenco pop, flamenco urbano"
7nqlScm2smydSRl13eaP8E,53,60224,
6t9ucCmbp0yzfgKpSLl7XL,52,18546,
0IwZVmMMGE7nNXS7vN9SIo,58,1086035,k-pop
6uBNJwADs2esWMFezi5Eb2,45,3661,
55U1IXgTHcRNpl1tRRrV3d,25,9476,native american music
6BiFMvrwcCNLMVmZfgP8XL,0,601,
7KDVw12ewVe5yE1707NUmW,22,5905,
3M3wTTCDwicRubwMyHyEDy,58,361016,hyperpop
4nHQ8aSEmbYpjIsgs7CmnB,50,34030,
1dJyh390MvfYPuNbhnbSDs,68,3401568,latin pop
574ERIqzZ5yZU9JhIf3Ysf,54,178911,
1cdFsfULlsBxTYbAhWlKNQ,14,6113,
0Y3agQaa6g2r0YmHPOO9rh,77,9889015,"afrobeats, afrobeat, afropop, afropiano, azonto, amapiano, hiplife, afroswing, afro r&b"
1QFgyLmmyAZTPn707dbQT7,58,17965,manele
5noxlK9cffwzg80A9Nj50q,49,32361,
21dooacK2WGBB5amYvKyfM,54,2372541,
5CA5IqbsFr4hpNLdjgO0BU,64,863183,"rkt, turreo, guaracha, cumbia"
7a1wRmS4Y5Ni8kVajW6Uyw,0,136,acid jazz
3Isy6kedDrgPYoTS1dazA9,85,5419645,dancehall
3NVFmqOpdAiYmAsxspgvn0,24,66,
6x2LnllRG5uGarZMsD4iO8,75,5040949,"country, acoustic country, pop country"
6GV5OpDaGm4sYeWlaXMHnJ,42,10277,
1HGTHrRQkw0BtevSo1jucU,55,494537,"britpop, madchester"
2NOoUNfEOZoIGY8wd94Nqh,14,883,
40OV4nFVZqdXDjPumwcywN,48,21654,
2KScu8iEVkyhgPhCFa4a9G,14,4621,latin hip hop
3nlpTZci9O5W8RsNoNH559,77,6429991,"merengue, bachata, salsa"
3FtVhV92rZyHa7ot2ioG5a,53,150786,drill
0tHP4Lgl4Z16a5ssydxLHi,13,2491,hyphy
1wgxD20A755DF21xNi4OiX,44,37552,timba
6GKbEjuVNKuuAKetDXA2Mi,57,61479,latin afrobeats
1k3M9rRscrnQWWtFpPkajL,39,21799,
3nYyvG9MG3GsWJhzhvJAtP,0,2,
23qIXweNPJuk0LyepJSDbJ,31,21540,aussie drill
5Eg5ZoZgXAa1Eit48sxoKQ,46,114544,"mexican indie, latin indie"
1nviDnP5OhbWuV6jngLYoa,35,1062,
288SHPGTp2poANQsNBteXY,1,362,ragga
47qPqkKRogD2e1y1IA3nDi,2,31,
7BxKv311H6zqoGh9GzvF4a,0,8,
2aiM1OfMODFLUXaQgEVPK1,67,15935,italo disco
0HgqDzaFbAxQ0UDPeWl9y7,0,39,
0s4QJL9t1ctzC6niDgXUps,38,8367,"flamenco, flamenco urbano, flamenco pop"
6qyklgt2wzPT7KRdu15ZFL,42,26121,
6X9yxRiccMK40GHKfUFZEu,54,213065,shoegaze
3MZsBdqDrRTJihTHQrO6Dq,83,10918287,
7wSz3xXyAURQFWLi7z8nC2,8,389,
5eaGav3zTDNilgWFvToMxh,41,12243,manele
3bABCGLkFvjnNIKHvPVHDG,50,30943,electroclash
1wpftBruYql3kTa4Px6kze,42,20853,"hyperpop, glitch"
3RJORoXd6fJDeyOZJ4YgTN,63,53539,reggaeton mexa
3RtNN1VnooWEn3KQk03DUL,79,9114788,"trap latino, dembow, reggaeton, trap"
5JrIBQLdYU5SkSdu0zrO70,48,189263,
0Telz7kfaIyd186kNZraFV,0,1,
0SF4er0XAJ1kvjq34k3OZ9,0,83,
6NP40ldgw4kYtspZOziuii,61,36795,"bossa nova, lounge, jazz pop"
30Ml7nTMkXYyb0UoLwtmCc,52,90819,
5ekOEbWngXkahQbBCW86ge,36,1659,"hyperpop, nightcore"
19lhY4E6GLxH337OZLfOV4,36,1142,"lo-fi beats, lo-fi, jazz beats"
3VBNIRx1LxVdRqOiPgkLwv,61,213870,
5amUFfwnHC4qutA9pxFGbs,41,10519,"chinese hip hop, chinese r&b, c-pop, mandopop"
4SQdUpG4f7UbkJG3cJ2Iyj,61,660750,"neoperreo, experimental, art pop, hyperpop"
59sBwR0jPSTrbMtuTkRPN5,63,302173,folk pop
6SSd8YlAkq26bt11sct3Uo,53,60771,"flamenco, flamenco urbano, flamenco pop"
7wbkl3zgDZEoZer357mVIw,56,1266024,bedroom pop
7aFW3s8aXxis0oiGyOM3Yw,45,41893,
34QizBjxVeMcA5HlZpKxxE,47,31812,
2Dlvgi70UoJJicfKgoW5Vo,66,1216551,"corrido, corridos bélicos, banda, norteño"
5gspAQIAH8nJUrMYgXjCJ2,54,543857,
3xcGSLQmwbzsQMHqjmJlht,32,3949,
3A1vU9TZUxn4li5CKliyoq,56,12361,
7y5vacxuCM2lyUEEPnQcwd,49,28979,trap latino
0v5wOPKaO3a5blHGlEJ5JX,26,306,afro house
3z32OCr8soKhZ5CYuTti9a,27,6863,lo-fi beats
0kNnAYnBKQRs6boBVMRwaD,50,58466,shoegaze
1eDpbVaILZPet8Hk7NRjnH,0,4,
0f6VqvmVA0kA7UtGehkNoX,36,52666,
5VyXOfvTQljStUXx1coETY,36,32329,
1QNIcC3tJ4EKXsCKnqwajy,7,4418,
17JCMZusNXS0iOLaForWrm,50,123775,manele
60KR2lVVoYd6GIcfLoUjPI,60,1130391,manele
5aVkAU4PZQt9zg6ykBSGQr,5,2164,"desi hip hop, punjabi hip hop"
44S76noqRcfbydpIQWbIFw,5,85,
4mtHPlagmtt3tKjoVRLWhC,10,107,
7E9L8aQjGYTRCDWtX8xOTy,11,1235,
3Cp1aYmljsxNYyvkggWvI7,4,261,
4QH24vKw7V8RTMHXwinPEQ,0,5,
0cZRCTXUF6Bn7r7LTl6f7x,44,50933,
3eZXi1et2XpXPD7PoUDDzE,46,83159,"latin indie, latin folk"
5r5uCVk3IIzm2jdfGDpl8C,46,34019,dream pop
128ftF9X7Kd7Di2fq3wYVs,67,1998937,trap latino
0ZCO8oVkMj897cKgFH7fRW,78,8878759,"cumbia, cumbia sonidera, salsa"
25CQYerNOaucOLHuEuvC9P,60,156687,"cumbia, cuarteto"
1GJ4a0RNahJnNr5QvVagbH,6,1914,
00CMSJdbf36zOzKB3z8JrR,56,22590,guaracha
4hnHLgMSOiqERWBL4jINP1,71,2069318,k-pop
30Umdbc6mDkhyrfyPw2quC,45,9704,
6Hd3xhv1sj3rlojjvGLkGR,62,196955,britpop
0Z5pcmXDCKTrFWLnDChC37,53,278618,"nu disco, electroclash, indie dance"
3aHe9rMa5HFTjXHw8tEz0A,56,333546,
6klooWKc13AOY1BVfE0Tm6,39,78605,
2By37PSkMs1WNuiTY0CbQl,48,7812,
58oPVy7oihAEXE0Ott6JOf,69,2685971,"anime, j-pop, j-rock, vocaloid, japanese indie"
4oUHIQIBe0LHzYfvXNW4QM,90,14652895,country
5x4xDt9mJDrLOXgjlgrWUV,0,2,
5C4PDR4LnhZTbVnKWXuDKD,81,14220041,"colombian pop, latin pop"
2bxxlINUlcMQQb39K7IopR,69,1631896,
3tKR0XXN0pW0Kl7UDAVSHL,38,37042,"rap québécois, chanson québécoise, french rap, french r&b"
2NAC7oDJfKYtca6KN3OqNF,39,453,"chinese r&b, chinese hip hop, c-pop"
471CLfthkGwHrnegKOcTbx,49,173355,"moroccan pop, raï, moroccan rap, moroccan chaabi"
3sb3yLRnhW2L2ulU93eKfl,45,49506,
3ZatYZZhvH2o4HRygCKKkm,22,1832,
7e4AmALFiKR69Xra2EksPU,58,35433,
5r5Va4lVQ1zjEfbJSrmCsS,52,484577,
4hR6Bm9YYtktXzjmKhb1Cn,57,210500,"hyperpop, glitch"
2O8vbr4RYPpk6MRA4fio7u,74,1967024,
4bWHA8fMNjzfGPQqnh5D6y,62,253743,
6znV1Gy0nReZv6Xu78bjKq,47,5525,
36cgvBn0aadzOijnjjwqMN,80,4569465,k-pop
55xJmWjZC4Pa3FwEsMY28w,43,97510,manele
4kAf149Iextkiu3MpCX4ut,54,225072,"neomelodico, canzone napoletana"
69UypehHabb68utzfjAVlV,74,3865257,latin pop
3JsHnjpbhX4SnySpvpa9DK,78,20294015,k-pop
1j9595o6FMO4iLwci19nvo,59,166687,
2Tglaf8nvDzwSQnpSrjLHP,70,3361534,bedroom pop
7juKTDFlPesGeWQ1GmjmOv,52,218253,
01UTnAQSAFwvG7ZRfSnrNK,52,63537,
3hb9hQLDvGNeZY0T6zhnve,9,1636,
5uEeqYFuIChoWKy34jp8xE,62,47427,
3NyQOEvPVM0jpm4Kh7sY5A,46,30489,techengue
1TCzSEMmYO28H6ogWtVqfM,52,11186,
1QgrwYywvDuC43MDtR8cqq,58,319348,"mariachi, ranchera, banda"
1lc8mnyGrCLtPhCoWjRxjM,59,477336,nu disco
0lI3rF4hi4op6UxqlLHPzv,68,1287825,italian trap
0A60MqStB0zdrXvcBDSS2M,16,1954,
2NNTIDSDRlsf4lzYW9fpKm,54,39159,
1bAftSH8umNcGZ0uyV7LMg,81,13571407,"argentine trap, trap, trap latino"
3rivgJzm48Cc5SIqls7Mbv,51,107264,
